Race,Driver,LapNumber,Stint,Compound,TyreLife,Normalized_TyreLife,LapTime_Sec,Position,GapToAhead_Sec,GapToBehind_Sec,TrackTemp_C,AirTemp_C,IsPitInLap,PitNextLap
Chinese Grand Prix,LEC,53,2,HARD,35,1.0,94.131,6,2.918,2.612,37.7,26.4,0,0
Chinese Grand Prix,LEC,54,2,HARD,36,1.0286,94.113,9,4.669,0.544,33.7,21.0,0,0
Chinese Grand Prix,LEC,55,2,HARD,37,1.0571,94.751,4,1.941,4.282,42.5,26.7,0,0
Chinese Grand Prix,LEC,56,2,HARD,38,1.0857,94.902,2,3.573,4.538,35.0,29.4,0,0
Chinese Grand Prix,NOR,1,1,SOFT,1,0.0286,88.844,12,0.637,3.528,42.2,29.3,0,0
Chinese Grand Prix,NOR,2,1,SOFT,2,0.0571,88.575,7,1.66,0.924,34.7,28.8,0,0
Chinese Grand Prix,NOR,3,1,SOFT,3,0.0857,88.938,10,3.029,2.45,36.9,29.7,0,0
Chinese Grand Prix,NOR,4,1,SOFT,4,0.1143,89.053,7,0.775,2.702,42.2,21.0,0,0
Chinese Grand Prix,NOR,5,1,SOFT,5,0.1429,88.544,3,3.402,3.274,33.5,25.4,0,0
Chinese Grand Prix,NOR,6,1,SOFT,6,0.1714,88.858,12,3.95,4.154,42.2,26.4,0,0
Chinese Grand Prix,NOR,7,1,SOFT,7,0.2,88.965,4,1.699,2.319,40.5,20.4,0,0
Chinese Grand Prix,NOR,8,1,SOFT,8,0.2286,88.865,3,1.204,1.625,37.3,27.0,0,0
Chinese Grand Prix,NOR,9,1,SOFT,9,0.2571,89.245,17,4.914,3.403,43.1,26.0,0,0
Chinese Grand Prix,NOR,10,1,SOFT,10,0.2857,89.585,6,1.945,3.09,38.9,23.2,0,0
Chinese Grand Prix,NOR,11,1,SOFT,11,0.3143,89.667,15,3.93,3.122,32.2,28.4,0,0
Chinese Grand Prix,NOR,12,1,SOFT,12,0.3429,89.444,4,4.498,4.331,36.5,27.6,0,0
Chinese Grand Prix,NOR,13,1,SOFT,13,0.3714,89.802,7,2.483,3.544,32.6,25.1,0,0
Chinese Grand Prix,NOR,14,1,SOFT,14,0.4,89.862,12,4.177,4.622,34.5,29.5,0,0
Chinese Grand Prix,NOR,15,1,SOFT,15,0.4286,89.662,2,4.243,0.93,31.7,29.0,0,0
Chinese Grand Prix,NOR,16,1,SOFT,16,0.4571,90.229,19,1.442,4.77,30.9,29.0,0,0
Chinese Grand Prix,NOR,17,1,SOFT,17,0.4857,89.949,13,1.273,2.112,32.9,22.0,0,0
Chinese Grand Prix,NOR,18,1,SOFT,18,0.5143,89.934,9,1.542,4.775,30.4,21.4,0,1
Chinese Grand Prix,NOR,19,1,SOFT,19,0.5429,89.685,2,3.82,2.921,35.3,29.8,1,0
Chinese Grand Prix,NOR,20,2,HARD,1,0.0286,89.6,15,1.478,0.793,41.7,27.6,0,0
Chinese Grand Prix,NOR,21,2,HARD,2,0.0571,89.598,10,2.901,3.631,41.6,20.4,0,0
Chinese Grand Prix,NOR,22,2,HARD,3,0.0857,89.295,18,1.316,2.641,39.8,21.5,0,0
Chinese Grand Prix,NOR,23,2,HARD,4,0.1143,89.579,8,3.365,4.484,40.2,28.2,0,0
Chinese Grand Prix,NOR,24,2,HARD,5,0.1429,89.966,8,0.589,3.607,44.0,27.1,0,0
Chinese Grand Prix,NOR,25,2,HARD,6,0.1714,90.442,10,0.859,1.168,30.3,26.3,0,0
Chinese Grand Prix,NOR,26,2,HARD,7,0.2,89.921,17,2.349,2.172,34.5,21.5,0,0
Chinese Grand Prix,NOR,27,2,HARD,8,0.2286,89.956,18,1.095,1.014,33.6,23.1,0,0
Chinese Grand Prix,NOR,28,2,HARD,9,0.2571,90.048,1,0.669,2.715,43.5,21.9,0,0
Chinese Grand Prix,NOR,29,2,HARD,10,0.2857,90.233,16,4.135,3.694,40.2,25.9,0,0
Chinese Grand Prix,NOR,30,2,HARD,11,0.3143,90.041,4,3.634,3.971,41.9,20.9,0,0
Chinese Grand Prix,NOR,31,2,HARD,12,0.3429,90.677,19,0.924,2.427,44.7,23.3,0,0
Chinese Grand Prix,NOR,32,2,HARD,13,0.3714,90.573,15,2.583,4.952,41.5,29.6,0,0
Chinese Grand Prix,NOR,33,2,HARD,14,0.4,90.528,5,3.679,3.922,37.8,29.2,0,0
Chinese Grand Prix,NOR,34,2,HARD,15,0.4286,90.592,11,2.546,2.716,32.8,26.6,0,0
Chinese Grand Prix,NOR,35,2,HARD,16,0.4571,90.667,8,1.842,1.171,42.4,28.4,0,0
Chinese Grand Prix,NOR,36,2,HARD,17,0.4857,90.793,9,3.81,3.99,42.1,25.7,0,0
Chinese Grand Prix,NOR,37,2,HARD,18,0.5143,91.022,7,3.928,0.98,31.8,26.1,0,0
Chinese Grand Prix,NOR,38,2,HARD,19,0.5429,90.487,17,3.171,1.434,33.9,24.3,0,1
Chinese Grand Prix,NOR,39,2,HARD,20,0.5714,91.159,8,3.257,4.128,36.6,25.5,1,0
Chinese Grand Prix,NOR,40,3,MEDIUM,1,0.0286,89.102,16,0.761,2.952,31.2,28.3,0,0
Chinese Grand Prix,NOR,41,3,MEDIUM,2,0.0571,89.38,19,1.388,4.78,38.1,26.7,0,0
Chinese Grand Prix,NOR,42,3,MEDIUM,3,0.0857,89.086,12,3.681,0.681,38.2,20.9,0,0
Chinese Grand Prix,NOR,43,3,MEDIUM,4,0.1143,89.024,16,2.023,2.548,35.2,26.3,0,0
Chinese Grand Prix,NOR,44,3,MEDIUM,5,0.1429,88.821,11,2.031,1.952,36.4,21.5,0,0
Chinese Grand Prix,NOR,45,3,MEDIUM,6,0.1714,89.159,10,2.069,2.301,43.4,25.0,0,0
Chinese Grand Prix,NOR,46,3,MEDIUM,7,0.2,89.613,17,1.263,2.629,44.6,23.7,0,0
Chinese Grand Prix,NOR,47,3,MEDIUM,8,0.2286,89.561,2,3.209,3.357,30.6,30.0,0,0
Chinese Grand Prix,NOR,48,3,MEDIUM,9,0.2571,89.487,18,4.934,2.032,34.7,29.1,0,0
Chinese Grand Prix,NOR,49,3,MEDIUM,10,0.2857,89.663,11,0.661,3.95,40.1,20.5,0,0
Chinese Grand Prix,NOR,50,3,MEDIUM,11,0.3143,90.036,3,2.858,4.617,44.6,22.6,0,0
Chinese Grand Prix,SAI,1,1,MEDIUM,1,0.0286,89.263,3,4.939,4.603,40.8,21.1,0,0
Chinese Grand Prix,SAI,2,1,MEDIUM,2,0.0571,88.44,16,1.56,1.6,39.3,23.2,0,0
Chinese Grand Prix,SAI,3,1,MEDIUM,3,0.0857,88.55,19,2.504,2.057,36.8,27.5,0,0
Chinese Grand Prix,SAI,4,1,MEDIUM,4,0.1143,88.646,8,4.58,4.815,30.4,29.9,0,0
Chinese Grand Prix,SAI,5,1,MEDIUM,5,0.1429,88.861,15,4.704,3.907,31.6,22.3,0,0
Chinese Grand Prix,SAI,6,1,MEDIUM,6,0.1714,88.646,1,1.193,4.594,44.1,20.1,0,0
Chinese Grand Prix,SAI,7,1,MEDIUM,7,0.2,88.922,5,1.891,2.186,37.0,24.3,0,0
Chinese Grand Prix,SAI,8,1,MEDIUM,8,0.2286,89.752,11,2.535,2.857,44.7,20.6,0,0
Chinese Grand Prix,SAI,9,1,MEDIUM,9,0.2571,89.294,1,3.371,3.146,33.4,26.5,0,0
Chinese Grand Prix,SAI,10,1,MEDIUM,10,0.2857,89.404,15,3.192,1.326,34.3,24.2,0,0
Chinese Grand Prix,SAI,11,1,MEDIUM,11,0.3143,89.276,16,2.864,3.559,41.3,21.7,0,1
Chinese Grand Prix,SAI,12,1,MEDIUM,12,0.3429,89.624,2,3.924,4.329,33.9,24.1,1,0
Chinese Grand Prix,SAI,13,2,HARD,1,0.0286,88.968,16,1.021,2.308,36.9,28.5,0,0
Chinese Grand Prix,SAI,14,2,HARD,2,0.0571,89.154,2,2.065,3.559,33.9,24.3,0,0
Chinese Grand Prix,SAI,15,2,HARD,3,0.0857,89.451,1,1.327,4.736,38.0,28.5,0,0
Chinese Grand Prix,SAI,16,2,HARD,4,0.1143,88.855,8,1.256,1.239,32.0,21.8,0,0
Chinese Grand Prix,SAI,17,2,HARD,5,0.1429,88.948,14,2.581,2.385,41.7,23.5,0,0
Chinese Grand Prix,SAI,18,2,HARD,6,0.1714,89.131,4,3.167,4.691,43.1,26.8,0,0
Chinese Grand Prix,SAI,19,2,HARD,7,0.2,89.46,15,4.258,4.712,44.8,24.0,0,0
Chinese Grand Prix,SAI,20,2,HARD,8,0.2286,89.406,17,3.956,4.338,41.7,26.3,0,0
Chinese Grand Prix,SAI,21,2,HARD,9,0.2571,89.521,7,3.689,2.259,42.6,26.8,0,0
Chinese Grand Prix,SAI,22,2,HARD,10,0.2857,89.74,13,0.593,4.896,31.0,29.0,0,0
Chinese Grand Prix,SAI,23,2,HARD,11,0.3143,90.204,3,2.059,2.162,43.3,24.6,0,0
Chinese Grand Prix,SAI,24,2,HARD,12,0.3429,89.295,8,3.44,1.913,32.9,26.7,0,0
Chinese Grand Prix,SAI,25,2,HARD,13,0.3714,89.945,13,1.919,2.808,33.7,28.6,0,0
Chinese Grand Prix,SAI,26,2,HARD,14,0.4,89.701,17,2.895,3.958,41.4,26.2,0,0
Chinese Grand Prix,SAI,27,2,HARD,15,0.4286,89.854,10,4.777,3.724,37.4,26.4,0,0
Chinese Grand Prix,SAI,28,2,HARD,16,0.4571,89.716,16,2.941,2.17,40.5,24.8,0,0
Chinese Grand Prix,SAI,29,2,HARD,17,0.4857,90.036,5,0.631,0.604,37.7,24.8,0,0
Chinese Grand Prix,SAI,30,2,HARD,18,0.5143,89.842,3,1.986,2.91,32.1,25.4,0,0
Chinese Grand Prix,SAI,31,2,HARD,19,0.5429,90.244,1,2.989,3.419,35.9,25.0,0,0
Chinese Grand Prix,SAI,32,2,HARD,20,0.5714,90.32,16,0.732,2.997,41.7,21.2,0,1
Chinese Grand Prix,SAI,33,2,HARD,21,0.6,90.653,11,0.6,3.725,31.7,27.9,1,0
Chinese Grand Prix,SAI,34,3,MEDIUM,1,0.0286,88.417,4,4.794,2.171,42.4,21.9,0,0
Chinese Grand Prix,SAI,35,3,MEDIUM,2,0.0571,88.361,7,4.299,4.131,39.4,22.7,0,0
Chinese Grand Prix,SAI,36,3,MEDIUM,3,0.0857,88.531,14,3.398,4.975,30.2,25.4,0,0
Chinese Grand Prix,SAI,37,3,MEDIUM,4,0.1143,88.68,6,2.086,3.509,35.8,22.6,0,0
Chinese Grand Prix,SAI,38,3,MEDIUM,5,0.1429,89.168,6,2.339,0.737,38.3,23.1,0,0
Chinese Grand Prix,SAI,39,3,MEDIUM,6,0.1714,88.832,2,4.946,2.473,31.0,29.6,0,0
Chinese Grand Prix,SAI,40,3,MEDIUM,7,0.2,88.901,16,2.055,2.175,39.1,22.7,0,0
Chinese Grand Prix,SAI,41,3,MEDIUM,8,0.2286,89.421,14,1.188,0.986,38.0,25.6,0,0
Chinese Grand Prix,SAI,42,3,MEDIUM,9,0.2571,88.89,7,0.583,0.779,43.3,28.7,0,0
Chinese Grand Prix,SAI,43,3,MEDIUM,10,0.2857,89.314,14,2.438,2.018,39.8,29.3,0,0
Chinese Grand Prix,SAI,44,3,MEDIUM,11,0.3143,89.486,15,2.558,2.979,31.6,29.9,0,0
Chinese Grand Prix,SAI,45,3,MEDIUM,12,0.3429,89.307,19,2.344,2.713,43.1,23.0,0,0
Chinese Grand Prix,SAI,46,3,MEDIUM,13,0.3714,89.458,16,3.927,2.739,34.1,26.8,0,0
Chinese Grand Prix,SAI,47,3,MEDIUM,14,0.4,89.54,5,4.9,2.784,38.3,27.1,0,0
Chinese Grand Prix,SAI,48,3,MEDIUM,15,0.4286,89.269,5,4.408,2.624,37.7,28.4,0,0
Chinese Grand Prix,SAI,49,3,MEDIUM,16,0.4571,89.713,14,4.235,3.466,41.0,29.4,0,0
Chinese Grand Prix,SAI,50,3,MEDIUM,17,0.4857,89.464,8,2.501,3.987,41.1,25.4,0,0
Chinese Grand Prix,SAI,51,3,MEDIUM,18,0.5143,90.277,11,4.667,2.55,35.5,26.3,0,0
Chinese Grand Prix,SAI,52,3,MEDIUM,19,0.5429,89.706,4,1.514,4.884,35.9,29.1,0,0
Chinese Grand Prix,SAI,53,3,MEDIUM,20,0.5714,90.216,5,4.142,4.732,32.1,20.7,0,0
Chinese Grand Prix,SAI,54,3,MEDIUM,21,0.6,89.695,5,1.09,2.044,40.1,21.0,0,0
Chinese Grand Prix,SAI,55,3,MEDIUM,22,0.6286,90.335,11,2.756,1.576,38.9,24.4,0,0
Chinese Grand Prix,SAI,56,3,MEDIUM,23,0.6571,89.779,19,1.486,2.742,42.4,28.2,0,0
Chinese Grand Prix,SAI,57,3,MEDIUM,24,0.6857,90.174,17,2.271,1.093,37.6,26.9,0,0
Chinese Grand Prix,PER,1,1,SOFT,1,0.0286,89.583,4,3.657,2.456,36.3,27.6,0,0
Chinese Grand Prix,PER,2,1,SOFT,2,0.0571,90.184,2,2.024,1.509,35.4,22.3,0,0
Chinese Grand Prix,PER,3,1,SOFT,3,0.0857,90.379,13,1.92,1.47,38.9,20.7,0,0
Chinese Grand Prix,PER,4,1,SOFT,4,0.1143,90.213,19,3.664,2.097,43.4,25.0,0,0
Chinese Grand Prix,PER,5,1,SOFT,5,0.1429,89.91,7,3.146,4.291,34.3,25.8,0,0
Chinese Grand Prix,PER,6,1,SOFT,6,0.1714,90.43,16,1.18,1.804,33.5,29.2,0,0
Chinese Grand Prix,PER,7,1,SOFT,7,0.2,90.149,8,2.869,1.627,31.7,28.8,0,0
Chinese Grand Prix,PER,8,1,SOFT,8,0.2286,90.724,8,3.232,0.602,44.0,26.9,0,0
Chinese Grand Prix,PER,9,1,SOFT,9,0.2571,90.612,9,4.736,2.723,31.3,28.7,0,0
Chinese Grand Prix,PER,10,1,SOFT,10,0.2857,90.269,12,4.76,4.642,40.3,24.7,0,0
Chinese Grand Prix,PER,11,1,SOFT,11,0.3143,90.377,6,2.275,0.811,35.2,21.9,0,0
Chinese Grand Prix,PER,12,1,SOFT,12,0.3429,90.797,8,0.632,1.814,38.2,22.8,0,0
Chinese Grand Prix,PER,13,1,SOFT,13,0.3714,90.594,15,1.809,4.654,34.9,27.8,0,0
Chinese Grand Prix,PER,14,1,SOFT,14,0.4,90.956,1,4.013,2.137,41.0,25.1,0,0
Chinese Grand Prix,PER,15,1,SOFT,15,0.4286,91.107,5,0.796,1.621,38.6,20.2,0,0
Chinese Grand Prix,PER,16,1,SOFT,16,0.4571,91.144,10,2.561,1.074,36.5,21.3,0,0
Chinese Grand Prix,PER,17,1,SOFT,17,0.4857,91.887,2,4.67,3.434,43.7,28.3,0,1
Chinese Grand Prix,PER,18,1,SOFT,18,0.5143,91.273,19,2.102,1.585,33.3,29.5,1,0
Chinese Grand Prix,PER,19,2,HARD,1,0.0286,91.262,7,1.853,3.071,32.2,27.8,0,0
Chinese Grand Prix,PER,20,2,HARD,2,0.0571,90.815,6,3.72,4.501,42.5,26.1,0,0
Chinese Grand Prix,PER,21,2,HARD,3,0.0857,90.861,15,4.725,3.233,32.4,25.0,0,0
Chinese Grand Prix,PER,22,2,HARD,4,0.1143,90.311,3,1.995,2.351,39.0,30.0,0,0
Chinese Grand Prix,PER,23,2,HARD,5,0.1429,90.636,2,3.371,4.333,35.4,21.5,0,0
Chinese Grand Prix,PER,24,2,HARD,6,0.1714,91.074,11,2.957,4.288,32.6,23.2,0,0
Chinese Grand Prix,PER,25,2,HARD,7,0.2,91.201,1,2.651,2.97,33.0,25.5,0,0
Chinese Grand Prix,PER,26,2,HARD,8,0.2286,91.485,6,1.3,0.731,40.2,22.5,0,0
Chinese Grand Prix,PER,27,2,HARD,9,0.2571,91.743,13,4.643,2.488,41.1,25.5,0,0
Chinese Grand Prix,PER,28,2,HARD,10,0.2857,91.403,19,3.52,4.811,41.5,26.0,0,0
Chinese Grand Prix,PER,29,2,HARD,11,0.3143,91.691,17,1.367,3.598,34.1,28.3,0,0
Chinese Grand Prix,PER,30,2,HARD,12,0.3429,91.696,1,4.661,0.966,38.1,23.1,0,0
Chinese Grand Prix,PER,31,2,HARD,13,0.3714,91.854,10,2.148,3.404,44.2,20.4,0,0
Chinese Grand Prix,PER,32,2,HARD,14,0.4,91.393,4,3.573,4.565,33.5,20.9,0,0
Chinese Grand Prix,PER,33,2,HARD,15,0.4286,91.949,7,2.608,3.482,41.5,24.5,0,0
Chinese Grand Prix,PER,34,2,HARD,16,0.4571,91.643,4,3.991,0.878,43.4,24.7,0,0
Chinese Grand Prix,PER,35,2,HARD,17,0.4857,91.808,3,4.395,1.179,30.2,21.1,0,0
Chinese Grand Prix,PER,36,2,HARD,18,0.5143,92.148,7,0.914,1.579,31.5,26.9,0,0
Chinese Grand Prix,PER,37,2,HARD,19,0.5429,92.144,17,2.143,2.19,37.5,20.8,0,0
Chinese Grand Prix,PER,38,2,HARD,20,0.5714,92.12,12,0.626,4.693,37.8,20.4,0,0
Chinese Grand Prix,PER,39,2,HARD,21,0.6,92.134,5,4.473,3.075,43.0,24.7,0,0
Chinese Grand Prix,PER,40,2,HARD,22,0.6286,92.307,18,2.996,1.066,36.7,25.7,0,0
Chinese Grand Prix,PER,41,2,HARD,23,0.6571,92.036,6,2.557,2.301,38.9,24.9,0,0
Chinese Grand Prix,PER,42,2,HARD,24,0.6857,92.843,12,3.016,3.513,30.4,24.7,0,0
Chinese Grand Prix,PER,43,2,HARD,25,0.7143,92.872,3,2.868,1.076,37.1,25.6,0,0
Chinese Grand Prix,PER,44,2,HARD,26,0.7429,92.728,11,3.944,3.849,43.6,20.1,0,0
Chinese Grand Prix,PER,45,2,HARD,27,0.7714,92.907,5,4.525,0.757,39.0,25.7,0,0
Chinese Grand Prix,PER,46,2,HARD,28,0.8,92.719,6,1.002,2.485,35.3,22.2,0,0
Chinese Grand Prix,PER,47,2,HARD,29,0.8286,93.036,7,4.361,2.041,34.0,29.8,0,0
Chinese Grand Prix,PER,48,2,HARD,30,0.8571,93.039,14,4.849,2.13,39.8,26.6,0,0
Chinese Grand Prix,PER,49,2,HARD,31,0.8857,92.668,14,4.187,3.698,44.7,27.1,0,0
Chinese Grand Prix,PER,50,2,HARD,32,0.9143,92.945,16,3.645,4.998,40.7,27.6,0,0
Chinese Grand Prix,PER,51,2,HARD,33,0.9429,93.44,17,2.181,3.843,37.4,24.3,0,0
Chinese Grand Prix,PER,52,2,HARD,34,0.9714,93.438,17,3.202,1.659,35.0,24.4,0,0
Chinese Grand Prix,PER,53,2,HARD,35,1.0,92.769,2,1.066,2.639,41.3,23.8,0,0
Chinese Grand Prix,PER,54,2,HARD,36,1.0286,93.849,19,3.119,4.038,32.5,21.1,0,0
Chinese Grand Prix,PER,55,2,HARD,37,1.0571,93.355,7,4.669,0.882,34.1,27.7,0,0
Chinese Grand Prix,PER,56,2,HARD,38,1.0857,93.91,4,3.018,1.248,34.2,25.2,0,0
Chinese Grand Prix,PER,57,2,HARD,39,1.1143,93.501,16,2.407,2.799,33.2,25.5,0,0
Chinese Grand Prix,RUS,1,1,SOFT,1,0.0286,88.904,3,4.181,4.608,33.0,25.4,0,0
Chinese Grand Prix,RUS,2,1,SOFT,2,0.0571,89.243,7,2.334,1.526,32.4,26.2,0,0
Chinese Grand Prix,RUS,3,1,SOFT,3,0.0857,89.793,19,1.103,0.898,43.6,25.4,0,0
Chinese Grand Prix,RUS,4,1,SOFT,4,0.1143,89.951,10,0.939,1.582,36.1,28.7,0,0
Chinese Grand Prix,RUS,5,1,SOFT,5,0.1429,89.822,9,4.967,4.816,30.1,20.5,0,0
Chinese Grand Prix,RUS,6,1,SOFT,6,0.1714,89.373,19,2.404,2.863,38.3,23.9,0,0
Chinese Grand Prix,RUS,7,1,SOFT,7,0.2,89.317,8,0.966,2.56,35.6,25.8,0,0
Chinese Grand Prix,RUS,8,1,SOFT,8,0.2286,89.552,13,2.372,4.031,43.7,27.1,0,0
Chinese Grand Prix,RUS,9,1,SOFT,9,0.2571,89.704,7,1.352,4.136,33.9,28.0,0,0
Chinese Grand Prix,RUS,10,1,SOFT,10,0.2857,89.442,1,3.248,4.851,40.1,23.6,0,0
Chinese Grand Prix,RUS,11,1,SOFT,11,0.3143,89.894,18,4.101,3.388,40.0,28.3,0,0
Chinese Grand Prix,RUS,12,1,SOFT,12,0.3429,89.672,12,1.2,0.832,41.1,28.0,0,0
Chinese Grand Prix,RUS,13,1,SOFT,13,0.3714,90.646,6,0.502,3.237,35.4,27.5,0,0
Chinese Grand Prix,RUS,14,1,SOFT,14,0.4,90.049,18,3.428,2.103,44.5,29.4,0,0
Chinese Grand Prix,RUS,15,1,SOFT,15,0.4286,89.61,11,2.273,2.928,31.3,27.4,0,0
Chinese Grand Prix,RUS,16,1,SOFT,16,0.4571,90.15,9,2.05,3.417,35.9,28.9,0,0
Chinese Grand Prix,RUS,17,1,SOFT,17,0.4857,89.733,10,1.966,4.035,43.5,22.2,0,0
Chinese Grand Prix,RUS,18,1,SOFT,18,0.5143,90.091,16,2.655,1.527,35.7,26.5,0,0
Chinese Grand Prix,RUS,19,1,SOFT,19,0.5429,90.913,5,2.964,2.068,36.5,23.4,0,0
Chinese Grand Prix,RUS,20,1,SOFT,20,0.5714,90.725,3,1.23,0.556,32.6,28.4,0,0
Chinese Grand Prix,RUS,21,1,SOFT,21,0.6,90.171,19,0.633,2.214,36.1,24.9,0,0
Chinese Grand Prix,RUS,22,1,SOFT,22,0.6286,90.472,4,4.516,1.522,38.3,26.4,0,1
Chinese Grand Prix,RUS,23,1,SOFT,23,0.6571,91.2,12,4.893,2.697,30.9,29.4,1,0
Chinese Grand Prix,RUS,24,2,HARD,1,0.0286,90.293,2,4.256,0.649,34.0,24.7,0,0
Chinese Grand Prix,RUS,25,2,HARD,2,0.0571,90.136,12,2.022,2.017,30.5,21.5,0,0
Chinese Grand Prix,RUS,26,2,HARD,3,0.0857,90.052,15,0.555,2.699,39.7,29.2,0,0
Chinese Grand Prix,RUS,27,2,HARD,4,0.1143,90.178,6,2.894,1.463,39.4,25.1,0,0
Chinese Grand Prix,RUS,28,2,HARD,5,0.1429,89.756,4,1.114,0.871,42.6,20.1,0,0
Chinese Grand Prix,RUS,29,2,HARD,6,0.1714,90.938,2,3.766,1.464,41.7,21.5,0,0
Chinese Grand Prix,RUS,30,2,HARD,7,0.2,90.72,15,4.267,3.399,36.0,24.2,0,0
Chinese Grand Prix,RUS,31,2,HARD,8,0.2286,90.401,18,4.235,1.402,43.3,23.2,0,0
Chinese Grand Prix,RUS,32,2,HARD,9,0.2571,90.557,12,0.647,2.181,39.5,25.2,0,0
Chinese Grand Prix,RUS,33,2,HARD,10,0.2857,90.715,8,4.139,4.641,36.4,23.7,0,0
Chinese Grand Prix,RUS,34,2,HARD,11,0.3143,90.708,3,1.188,4.302,32.9,29.3,0,0
Chinese Grand Prix,RUS,35,2,HARD,12,0.3429,91.106,1,2.465,4.349,32.7,25.3,0,0
Chinese Grand Prix,RUS,36,2,HARD,13,0.3714,90.617,10,4.473,1.883,40.4,27.5,0,0
Chinese Grand Prix,RUS,37,2,HARD,14,0.4,90.831,15,2.303,2.673,35.3,23.2,0,0
Chinese Grand Prix,RUS,38,2,HARD,15,0.4286,90.734,13,0.913,3.286,32.5,20.8,0,0
Chinese Grand Prix,RUS,39,2,HARD,16,0.4571,91.245,4,4.39,1.785,39.2,29.8,0,0
Chinese Grand Prix,RUS,40,2,HARD,17,0.4857,91.544,9,2.263,2.144,38.1,29.6,0,0
Chinese Grand Prix,RUS,41,2,HARD,18,0.5143,91.4,16,0.603,4.38,32.4,25.1,0,0
Chinese Grand Prix,RUS,42,2,HARD,19,0.5429,91.065,9,1.966,4.817,44.2,20.1,0,0
Chinese Grand Prix,RUS,43,2,HARD,20,0.5714,91.965,10,2.718,3.078,32.5,28.9,0,0
Chinese Grand Prix,RUS,44,2,HARD,21,0.6,91.306,10,4.638,3.663,41.5,23.8,0,0
Chinese Grand Prix,RUS,45,2,HARD,22,0.6286,91.409,12,1.822,4.227,39.6,29.0,0,0
Chinese Grand Prix,RUS,46,2,HARD,23,0.6571,91.976,5,0.746,3.992,39.2,20.7,0,0
Chinese Grand Prix,RUS,47,2,HARD,24,0.6857,91.898,17,0.871,3.812,38.2,29.5,0,0
Chinese Grand Prix,RUS,48,2,HARD,25,0.7143,91.895,18,3.263,3.752,40.8,28.2,0,0
Chinese Grand Prix,RUS,49,2,HARD,26,0.7429,91.573,9,1.987,2.922,43.8,25.4,0,0
Chinese Grand Prix,RUS,50,2,HARD,27,0.7714,91.717,12,3.292,2.569,32.9,23.0,0,0
Chinese Grand Prix,RUS,51,2,HARD,28,0.8,92.376,13,0.761,4.353,44.4,26.9,0,0
Chinese Grand Prix,RUS,52,2,HARD,29,0.8286,92.254,10,2.141,3.415,33.5,25.6,0,0
Chinese Grand Prix,RUS,53,2,HARD,30,0.8571,92.151,11,1.338,1.814,41.7,28.9,0,0
Chinese Grand Prix,RUS,54,2,HARD,31,0.8857,92.206,6,2.876,1.799,42.2,22.9,0,0
Chinese Grand Prix,RUS,55,2,HARD,32,0.9143,92.793,11,0.529,4.954,35.5,28.5,0,0
Chinese Grand Prix,RUS,56,2,HARD,33,0.9429,92.163,18,3.694,2.873,37.7,20.9,0,0
Chinese Grand Prix,PIA,1,1,SOFT,1,0.0286,89.16,16,1.78,3.443,38.0,26.0,0,0
Chinese Grand Prix,PIA,2,1,SOFT,2,0.0571,88.793,14,2.7,3.496,35.6,29.4,0,0
Chinese Grand Prix,PIA,3,1,SOFT,3,0.0857,89.117,2,1.591,1.259,35.9,27.7,0,0
Chinese Grand Prix,PIA,4,1,SOFT,4,0.1143,89.346,12,2.617,1.829,41.1,28.0,0,0
Chinese Grand Prix,PIA,5,1,SOFT,5,0.1429,89.623,13,2.873,1.487,42.0,22.1,0,0
Chinese Grand Prix,PIA,6,1,SOFT,6,0.1714,89.313,4,1.328,4.795,41.1,27.3,0,0
Chinese Grand Prix,PIA,7,1,SOFT,7,0.2,89.421,15,4.529,2.497,39.9,29.6,0,0
Chinese Grand Prix,PIA,8,1,SOFT,8,0.2286,89.684,14,2.748,1.635,43.7,24.0,0,0
Chinese Grand Prix,PIA,9,1,SOFT,9,0.2571,89.539,10,2.979,0.998,34.3,22.1,0,0
Chinese Grand Prix,PIA,10,1,SOFT,10,0.2857,89.629,12,3.456,3.246,40.6,26.6,0,0
Chinese Grand Prix,PIA,11,1,SOFT,11,0.3143,89.874,2,2.414,1.072,34.4,25.7,0,0
Chinese Grand Prix,PIA,12,1,SOFT,12,0.3429,89.89,19,4.85,3.174,42.0,22.6,0,0
Chinese Grand Prix,PIA,13,1,SOFT,13,0.3714,90.611,8,4.028,3.586,40.2,25.5,0,0
Chinese Grand Prix,PIA,14,1,SOFT,14,0.4,90.583,18,3.067,4.988,44.7,25.4,0,1
Chinese Grand Prix,PIA,15,1,SOFT,15,0.4286,90.364,5,2.58,2.428,38.0,22.7,1,0
Chinese Grand Prix,PIA,16,2,HARD,1,0.0286,89.929,3,2.585,1.958,39.1,28.8,0,0
Chinese Grand Prix,PIA,17,2,HARD,2,0.0571,90.213,6,0.988,2.428,37.0,29.8,0,0
Chinese Grand Prix,PIA,18,2,HARD,3,0.0857,89.873,4,3.35,1.245,36.1,29.0,0,0
Chinese Grand Prix,PIA,19,2,HARD,4,0.1143,90.598,16,3.484,1.42,36.2,25.4,0,0
Chinese Grand Prix,PIA,20,2,HARD,5,0.1429,90.72,6,1.378,1.145,30.4,22.4,0,0
Chinese Grand Prix,PIA,21,2,HARD,6,0.1714,90.685,8,4.267,1.397,33.0,20.4,0,0
